CustomerKey|FirstName|LastName|BirthDate|MaritalStatus|Gender|YearlyIncome|EnglishEducation|EnglishOccupation|NumberCarsOwned|Order_Count|SalesAmount
24705|Daniel|Shimshoni|1977-09-15|S|F|30000|High School|Manual|1|2|1155.48
24706|Virginia|Rana|1977-08-07|S|F|30000|High School|Manual|1|4|578.46
24707|Shaun|Pal|1978-02-15|S|M|30000|High School|Manual|1|2|2393.06
24708|Corey|Chander|1983-07-24|S|M|30000|High School|Manual|1|2|2419.06
24709|Nancy|Prasad|1983-09-15|M|F|40000|Bachelors|Skilled Manual|1|2|1735.98
24710|Brandy|Malhotra|1983-06-11|M|F|40000|Bachelors|Skilled Manual|1|4|1732.26
24711|Rebekah|Hernandez|1977-10-20|S|F|40000|Partial College|Clerical|1|2|1750.98
24712|Carly|Kumar|1977-10-02|M|F|40000|Partial College|Clerical|0|1|1120.49
24713|Jeremy|Brooks|1922-01-02|S|M|10000|Partial High School|Manual|2|2|7.28
24714|Whitney|Rodriguez|1982-09-21|S|F|20000|Partial High School|Manual|2|3|67.97
24715|Kelli|Nath|1976-08-31|S|F|20000|Partial High School|Manual|2|2|29.48
24716|Colin|Liu|1977-04-15|M|M|30000|High School|Manual|1|4|561.92
24717|Damien|Anand|1976-12-17|S|M|30000|High School|Manual|1|1|539.99
24718|Terrence|Black|1982-06-04|S|M|40000|Partial College|Clerical|1|2|1750.98
24719|Susan|Zheng|1976-10-12|M|F|40000|Partial College|Clerical|1|3|68.97
24720|Deanna|Alvarez|1982-10-30|S|F|40000|Partial College|Clerical|2|3|15.23
24721|Mandy|Zheng|1977-05-05|M|F|40000|Partial College|Clerical|2|3|89.97
24722|Hunter|Ross|1975-09-12|S|M|40000|Partial College|Clerical|2|2|33.98
24723|Shawna|Pal|1976-02-04|M|F|40000|Partial College|Clerical|2|4|1793.47
24724|Alfredo|Gutierrez|1976-06-12|M|M|40000|Partial College|Clerical|2|2|28.98
24725|Bailey|Young|1986-05-01|M|F|40000|Partial College|Clerical|0|3|38.88
24726|Marissa|Hughes|1980-12-03|M|F|40000|Partial College|Clerical|1|3|71.58
24727|Mallory|Jimenez|1979-08-31|M|F|40000|Partial College|Clerical|2|3|71.58
24728|Julia|Diaz|1980-02-08|S|F|50000|Graduate Degree|Skilled Manual|0|2|57.09
24729|Chase|Murphy|1980-01-23|S|M|50000|Graduate Degree|Skilled Manual|0|2|58.98
24730|Anthony|Moore|1981-05-02|M|M|40000|Partial College|Clerical|1|2|39.98
24731|Evan|Mitchell|1981-04-12|M|M|40000|Partial College|Clerical|1|1|4.99
24732|Wyatt|Davis|1941-11-21|M|M|30000|Bachelors|Skilled Manual|1|4|99.57
24736|Savannah|Ramirez|1959-07-18|S|F|20000|Partial High School|Clerical|2|3|71.58
24737|Angela|Bailey|1960-04-10|S|F|20000|Partial High School|Clerical|2|4|46.83
24738|Hannah|Davis|1965-09-13|M|F|40000|Partial College|Clerical|1|4|2433.04
24739|Dalton|Sanders|1959-09-10|M|M|40000|Partial College|Clerical|1|4|2453.04
24740|Shelby|Cooper|1961-01-10|S|F|20000|Partial High School|Clerical|2|4|96.07
24741|Brittany|Perry|1960-12-06|S|F|20000|Partial High School|Clerical|2|1|32.6
24742|Rachel|Ramirez|1960-09-10|S|F|30000|High School|Clerical|2|2|36.59
24743|Chloe|Coleman|1961-11-23|S|F|30000|High School|Skilled Manual|2|3|37.93
24744|Brendan|Yuan|1961-11-12|M|M|30000|High School|Skilled Manual|2|1|4.99
24745|Jennifer|Ward|1962-04-09|S|F|30000|High School|Skilled Manual|2|2|29.98
24746|Ian|Russell|1963-02-11|S|M|20000|Partial High School|Clerical|2|2|13.98
24747|Dakota|Powell|1963-02-22|S|M|20000|Partial High School|Clerical|2|3|64.97
24748|Jose|Collins|1962-10-24|M|M|20000|Partial High School|Clerical|2|2|39.98
24749|Marshall|Guo|1979-09-20|M|M|20000|Partial High School|Clerical|2|3|64.97
24750|Destiny|Barnes|1963-05-13|M|F|20000|Partial High School|Clerical|2|2|29.98
24751|Angela|Howard|1973-09-12|M|F|30000|High School|Skilled Manual|2|3|147.28
24752|Cameron|Jackson|1964-05-01|S|M|30000|High School|Skilled Manual|2|3|756.33
24753|Eduardo|Jenkins|1963-12-22|S|M|30000|High School|Skilled Manual|2|4|791.32
24754|Haley|Rivera|1969-12-01|M|F|40000|Partial College|Clerical|1|6|2439.98
24755|Sean|Scott|1963-10-01|M|M|40000|Partial College|Clerical|1|2|39.98
24756|Carlos|Bell|1969-08-01|M|M|40000|Partial College|Clerical|1|3|2398.05
24757|Alisha|She|1969-01-06|M|F|40000|Partial College|Clerical|1|5|4343.59
24758|Gabriella|Adams|1970-12-07|M|F|40000|Partial College|Clerical|1|2|34.89
24759|Brooke|Stewart|1964-10-14|S|F|40000|Partial College|Clerical|1|5|4369.59
24760|Julian|Coleman|1965-02-02|S|M|40000|Partial College|Clerical|1|2|2419.06
24761|Lawrence|Rubio|1964-11-21|S|M|40000|Partial College|Clerical|1|2|2419.06
24762|Warren|Xu|1983-05-25|S|M|50000|Graduate Degree|Skilled Manual|0|2|2393.06
24763|Fernando|Hill|1979-04-20|S|M|40000|Graduate Degree|Skilled Manual|0|1|4.99
24764|Abigail|Hughes|1979-02-01|M|F|40000|Graduate Degree|Skilled Manual|0|3|2398.05
24765|Morgan|Alexander|1978-08-26|S|F|40000|Graduate Degree|Skilled Manual|0|4|99.57
24766|Christian|White|1979-01-15|M|M|40000|Graduate Degree|Skilled Manual|0|3|71.58
24767|Lauren|Jackson|1984-03-06|M|F|40000|Graduate Degree|Skilled Manual|0|3|86.58
24768|Jordan|Ross|1979-04-13|M|M|40000|Graduate Degree|Skilled Manual|0|1|32.6
24769|Brendan|Lal|1984-07-07|S|M|40000|Graduate Degree|Skilled Manual|0|2|34.89
24771|Samuel|Harris|1983-08-16|M|M|50000|Graduate Degree|Skilled Manual|0|2|59.98
24772|Greg|Russell|1983-05-19|M|M|50000|Graduate Degree|Skilled Manual|0|3|195.59
24781|Carmen|Garcia|1983-10-19|M|F|50000|Graduate Degree|Skilled Manual|0|1|2181.5625
24785|Cody|Morris|1981-02-24|M|M|40000|Bachelors|Skilled Manual|0|4|2406
24786|Haley|Adams|1981-01-20|M|F|40000|Bachelors|Skilled Manual|0|1|2443.35
24787|Andrea|Watson|1976-06-23|M|F|40000|Bachelors|Skilled Manual|0|2|2393.06
24788|Ashley|Bennett|1976-03-31|M|F|40000|Bachelors|Skilled Manual|1|3|2418.05
24789|Tamara|Hu|1975-12-10|M|F|40000|Bachelors|Skilled Manual|1|2|2419.06
24790|Rebekah|Navarro|1981-08-02|M|F|40000|Bachelors|Skilled Manual|1|4|2433.04
24791|Teresa|Ortega|1975-11-22|M|F|40000|Bachelors|Skilled Manual|1|2|2419.06
24792|Clifford|Malhotra|1976-04-15|M|M|40000|Bachelors|Skilled Manual|1|2|2419.06
24793|Cole|Morgan|1976-01-04|M|M|40000|Bachelors|Skilled Manual|1|2|2419.06
24803|Anna|Diaz|1979-09-20|M|F|40000|High School|Skilled Manual|3|1|32.6
24805|Donna|Luo|1978-11-14|M|F|40000|High School|Skilled Manual|2|1|4.99
24810|Alyssa|Richardson|1972-08-15|M|F|50000|Bachelors|Skilled Manual|1|2|2419.06
24811|Trinity|Ramirez|1973-01-08|S|F|50000|Bachelors|Skilled Manual|1|2|2438.06
24824|Alexandria|Wood|1971-03-08|S|F|40000|Bachelors|Professional|1|1|2181.5625
24825|Zoe|Sanders|1976-04-15|M|F|50000|Bachelors|Skilled Manual|2|1|4.99
24826|Richard|Powell|1971-02-22|M|M|50000|Bachelors|Skilled Manual|2|4|96.07
24827|Alexander|Martinez|1970-12-08|M|M|50000|Bachelors|Skilled Manual|3|2|34.89
24833|Deanna|Ruiz|1973-08-17|S|F|40000|Graduate Degree|Clerical|0|2|1754.98
24834|Bethany|Jai|1979-03-03|M|F|40000|Graduate Degree|Clerical|0|3|1744.97
24835|Angel|Morgan|1979-10-24|S|M|40000|Graduate Degree|Clerical|0|2|1170.48
24836|Taylor|Robinson|1930-12-13|S|F|10000|Partial College|Manual|2|2|29.48
24925|Erick|Perez|1954-05-27|S|M|30000|High School|Professional|2|3|32.27
24926|Eric|Roberts|1959-11-03|S|M|30000|High School|Professional|2|3|64.97
24927|Kaitlyn|Harris|1954-01-08|S|F|30000|High School|Professional|2|4|191.27
24928|Timothy|Wright|1953-10-07|S|M|30000|High School|Professional|2|2|27.28
24929|Lucas|Bailey|1954-03-10|S|M|30000|High School|Professional|2|3|64.97
24930|Abigail|Lewis|1953-06-09|M|F|30000|High School|Professional|2|3|64.97
24931|Brianna|Miller|1943-01-30|S|F|40000|High School|Professional|2|2|36.59
24932|Richard|Jones|1942-09-07|M|M|40000|High School|Professional|2|3|71.58
24933|Regina|Sanchez|1948-05-21|S|F|50000|Graduate Degree|Management|2|1|32.6
24934|Lindsay|Tang|1942-10-20|S|F|50000|Graduate Degree|Management|2|1|32.6
24947|Aaron|Phillips|1946-08-05|S|M|40000|High School|Professional|2|2|39.98
24948|Nathan|Carter|1946-08-29|M|M|50000|Bachelors|Management|2|2|36.59
24949|Devin|Howard|1947-05-10|S|M|50000|Bachelors|Management|2|1|32.6
24950|Stephanie|Alexander|1947-03-28|S|F|50000|Bachelors|Management|2|3|38.88
24953|Aaron|Green|1950-04-06|M|M|30000|Partial High School|Clerical|2|2|27.28
24954|Jonathan|Long|1952-07-05|M|M|40000|High School|Professional|2|3|71.58
24955|Donald|Perez|1951-05-05|S|M|30000|Partial High School|Skilled Manual|3|1|742.35
24956|Ariana|Ward|1951-02-02|M|F|30000|Partial High School|Skilled Manual|4|2|751.34
24957|Anna|Howard|1950-10-19|M|F|30000|Partial High School|Skilled Manual|4|2|777.34
24958|Tamara|Xu|1951-12-02|S|F|40000|High School|Professional|3|1|2384.07
24961|Alexandra|Bennett|1952-12-29|M|F|40000|High School|Professional|1|3|71.58
24962|Jonathan|Jai|1953-04-24|M|M|40000|High School|Professional|1|1|32.6
24963|Erica|Zhao|1952-10-15|M|F|40000|High School|Professional|2|1|32.6
24964|Samantha|Anderson|1953-01-16|M|F|40000|High School|Professional|2|4|121.57
24965|Justin|Hayes|1953-04-26|M|M|40000|High School|Professional|2|3|71.58
24967|Jasmine|Reed|1953-08-17|S|F|40000|High School|Professional|2|1|4.99
25000|Allison|Turner|1985-04-16|S|F|40000|High School|Skilled Manual|2|3|2418.05
25001|Clayton|Xu|1955-02-22|M|M|20000|High School|Skilled Manual|2|3|49.97
25002|Logan|Edwards|1984-04-10|M|M|40000|High School|Skilled Manual|2|1|4.99
25003|Tristan|Russell|1984-04-15|S|M|30000|Partial College|Skilled Manual|1|2|49.48
25004|Samuel|Thomas|1983-08-14|S|M|30000|Partial College|Skilled Manual|1|1|24.99
25005|Brianna|Williams|1984-02-13|S|F|30000|Partial College|Skilled Manual|1|3|64.97
25006|Bailey|Murphy|1983-08-19|S|F|30000|Partial College|Skilled Manual|1|2|29.98
25007|Alyssa|Sanders|1984-03-01|S|F|30000|Partial College|Skilled Manual|1|2|27.28
25009|Natasha|Alonso|1950-09-03|M|F|10000|Partial High School|Clerical|2|2|14.98
25010|Misty|Kumar|1951-10-30|S|F|30000|Partial College|Clerical|2|2|1540.4275
25011|Taylor|White|1953-02-03|M|F|30000|Partial College|Clerical|2|5|1589.3975
25012|Craig|Martin|1954-03-19|M|M|10000|Partial High School|Clerical|2|4|74.46
25013|Mitchell|Stone|1954-01-16|S|M|10000|Partial High School|Clerical|2|3|69.97
25016|Elijah|Washington|1982-10-26|S|M|40000|Bachelors|Professional|2|1|4.99
25017|Cristina|Xu|1953-11-21|M|F|10000|Partial High School|Clerical|2|2|14.98
25019|Misty|Shen|1956-04-17|M|F|10000|Partial High School|Clerical|3|3|23.97
25020|Walter|Romero|1955-07-07|S|M|20000|Partial High School|Clerical|2|3|1549.4175
25021|Edwin|Sharma|1955-08-04|M|M|20000|Partial High School|Clerical|2|4|1554.4075
25022|Patricia|Perez|1962-09-09|M|F|20000|Partial High School|Clerical|2|3|1564.9175
25023|Carolyn|Sanz|1985-09-07|S|F|40000|Bachelors|Professional|2|3|38.88
25024|Brad|Pritchett|1985-11-30|S|M|40000|Bachelors|Professional|2|1|32.6
25026|Mitchell|Andersen|1957-11-03|M|M|20000|Partial High School|Clerical|3|2|6.28
25027|Meredith|Mehta|1958-07-15|M|F|40000|Partial College|Skilled Manual|2|3|60.47
25028|Brenda|Gonzalez|1964-03-22|M|F|40000|Partial College|Skilled Manual|2|2|23.78
25029|Alberto|Hernandez|1958-10-12|S|M|40000|Partial College|Skilled Manual|2|6|2272.1975
25030|Jessie|Romero|1958-12-24|S|F|40000|Partial College|Skilled Manual|2|4|2180.4075
25031|Kristina|Malhotra|1960-05-26|S|F|40000|Partial High School|Clerical|2|2|25.48
25032|Meredith|Rana|1965-01-13|S|F|40000|Partial High School|Clerical|2|5|2184.8975
25033|Omar|Zhu|1960-05-11|S|M|40000|Partial High School|Clerical|2|2|2120.9275
25038|Isabella|Hall|1980-07-18|S|F|40000|Partial College|Skilled Manual|2|2|2438.06
25039|Alexis|Clark|1980-08-11|S|F|40000|High School|Skilled Manual|2|1|32.6
25040|Julian|Perry|1980-08-20|S|M|40000|High School|Skilled Manual|2|4|2420.34
25041|Hunter|Phillips|1981-01-21|S|M|40000|High School|Skilled Manual|2|1|32.6
25042|Arif|Rizaldy|1981-02-24|S|F|40000|High School|Skilled Manual|2|2|2419.06
25043|Damien|Rai|1980-08-19|S|M|40000|High School|Skilled Manual|2|3|161.59
25045|Paige|Russell|1979-08-31|M|F|50000|High School|Skilled Manual|2|3|38.88
25061|Julia|Hughes|1980-01-20|S|F|50000|High School|Professional|2|1|2443.35
25062|Kaitlyn|Young|1980-06-18|S|F|50000|High School|Professional|2|2|13.98
25063|Dylan|Williams|1985-04-15|M|M|50000|Partial High School|Skilled Manual|2|2|2419.06
25067|Melanie|Butler|1970-05-12|S|F|40000|Bachelors|Professional|1|3|71.58
25078|James|Jenkins|1984-03-20|M|M|40000|High School|Skilled Manual|2|4|2473.04
25081|Melanie|Morris|1967-03-08|S|F|30000|Bachelors|Professional|2|2|777.34
25082|William|Martinez|1966-08-02|M|M|40000|High School|Skilled Manual|2|2|34.89
25083|Omar|Gao|1966-12-15|M|M|40000|High School|Skilled Manual|3|2|36.59
25089|Christy|Xie|1966-03-08|S|F|40000|Bachelors|Professional|1|2|34.89
25090|Ivan|Sara|1965-12-30|M|M|40000|Bachelors|Professional|1|3|67.93
25091|Jessie|Zeng|1971-01-07|S|M|40000|Bachelors|Professional|1|2|36.59
25093|Madison|Griffin|1972-12-24|S|F|50000|Partial College|Skilled Manual|1|1|2181.5625
25094|Charles|Thomas|1972-09-11|S|M|50000|Partial College|Skilled Manual|1|1|2443.35
25095|Adam|Jai|1978-07-10|S|M|50000|Partial College|Skilled Manual|1|1|2443.35
25096|Victoria|Bennett|1978-04-19|S|F|50000|Partial College|Skilled Manual|1|4|1236.78
25141|Walter|Gutierrez|1979-03-16|S|M|20000|Partial High School|Manual|2|1|4.99
25142|Regina|Ray|1980-05-11|S|F|30000|Partial College|Clerical|1|2|13.98
25143|Destiny|Henderson|1979-10-06|S|F|30000|Partial College|Clerical|1|2|39.98
25144|Johnathan|Fernandez|1979-12-12|S|M|30000|Partial College|Clerical|1|2|25.48
25145|Clayton|Yang|1980-02-22|S|M|30000|Partial College|Clerical|1|2|23.78
25187|Sydney|Scott|1941-02-11|M|F|50000|Graduate Degree|Management|2|3|71.58
25188|Kevin|Li|1941-07-12|M|M|40000|Partial College|Professional|2|2|13.98
25189|Aidan|Hayes|1952-10-08|M|M|50000|Graduate Degree|Management|2|2|152.6
25200|Nathan|Williams|1958-02-13|M|M|40000|Partial College|Professional|2|3|100.09
25201|Hunter|Gonzalez|1962-03-15|M|M|40000|Partial College|Professional|2|4|96.07
25202|Jonathan|King|1957-01-21|S|M|40000|Partial College|Professional|2|2|36.59
25203|Caroline|Wood|1956-08-22|S|F|40000|Partial College|Professional|2|2|1223.84
25204|Kelly|Barnes|1956-03-19|S|F|40000|Partial College|Professional|2|2|1249.84
25205|John|Jones|1960-09-10|S|M|30000|High School|Professional|2|3|32.27
25206|Ryan|Bryant|1960-10-02|S|M|30000|High School|Professional|2|1|24.99
25207|Destiny|Moore|1954-08-09|S|F|30000|High School|Professional|2|4|86.95
25208|Daniel|Taylor|1955-04-06|S|M|30000|High School|Professional|2|2|27.28
25209|Emma|Walker|1955-04-03|S|F|30000|High School|Professional|2|4|98.96
25245|Francis|Gutierrez|1941-08-26|S|M|30000|Partial College|Clerical|2|2|58.98
25246|Warren|Lal|1941-12-12|M|M|40000|Bachelors|Management|1|3|27.77
25253|Ryan|Miller|1981-07-12|M|M|30000|High School|Skilled Manual|2|4|73.96
25254|Krystal|She|1981-12-08|S|F|30000|High School|Skilled Manual|2|3|51.96
25255|Logan|Lal|1980-10-24|M|M|40000|High School|Skilled Manual|2|1|32.6
25256|Eric|Hill|1980-10-25|M|M|40000|High School|Skilled Manual|2|3|67.93
25257|Harold|Sanchez|1986-04-01|M|M|30000|High School|Skilled Manual|2|3|147.28
25258|Micheal|Vazquez|1986-02-10|M|M|30000|High School|Skilled Manual|2|2|49.48
25259|Ethan|Thomas|1985-03-21|M|M|30000|High School|Skilled Manual|2|3|32.27
25260|Dalton|Howard|1984-02-08|S|M|40000|High School|Skilled Manual|2|2|34.89
25261|Eduardo|Phillips|1984-03-31|M|M|40000|High School|Skilled Manual|2|3|71.58
25262|Andre|Chandra|1944-03-05|M|M|40000|Bachelors|Management|2|4|35.72
25263|Audrey|Carlson|1944-03-13|S|F|40000|Bachelors|Management|2|3|60.47
25264|Wyatt|Bryant|1982-10-14|S|M|40000|High School|Skilled Manual|2|4|80.57
25265|Hannah|Smith|1984-08-21|S|F|30000|Partial High School|Clerical|2|2|54.98
25266|Kari|Suri|1944-10-20|S|F|30000|Partial College|Clerical|2|2|57.98
25267|Arthur|Malhotra|1944-11-18|M|M|40000|Bachelors|Management|2|2|25.48
25270|Gloria|Diaz|1949-03-02|M|F|40000|Bachelors|Management|2|3|1854.5782
25271|Mario|Shan|1960-05-23|S|M|40000|Bachelors|Management|2|3|1854.5782
25274|Samantha|Henderson|1982-02-10|S|F|40000|High School|Skilled Manual|2|3|71.58
25275|Christina|Watson|1981-08-25|S|F|40000|High School|Skilled Manual|2|2|34.89
25276|Mackenzie|Richardson|1982-01-05|S|F|40000|Partial College|Skilled Manual|1|3|38.88
25277|Jermaine|Fernandez|1981-07-14|S|M|40000|Partial College|Skilled Manual|1|4|96.07
25278|Brianna|Butler|1982-06-20|M|F|40000|Partial College|Skilled Manual|1|2|36.59
25279|Jordyn|Barnes|1981-09-07|S|F|40000|Partial College|Skilled Manual|1|1|32.6
25280|Emily|Price|1981-12-03|S|F|40000|Partial College|Skilled Manual|1|3|38.88
25281|Jeremy|Allen|1981-03-13|S|M|40000|High School|Skilled Manual|2|2|1249.84
25282|Gabriel|Perez|1985-01-06|S|M|50000|Partial College|Skilled Manual|1|1|32.6
25283|Caitlin|Howard|1980-03-03|S|F|50000|Partial College|Skilled Manual|1|3|38.88
25297|Devon|Shan|1979-09-16|S|M|30000|Partial College|Clerical|1|2|23.78
25298|Cedric|He|1985-10-23|M|M|20000|Partial High School|Manual|2|1|4.99
25299|Hector|Romero|1986-04-25|M|M|20000|Partial High School|Manual|2|1|4.99
25300|Jamie|Ashe|1985-10-30|M|M|20000|Partial High School|Manual|2|2|75.48
25301|Raul|Black|1985-11-16|S|M|20000|Partial High School|Manual|2|2|1170.48
25302|Manuel|Mehta|1983-11-23|S|M|30000|High School|Manual|1|4|69.46
25303|Jeremiah|Hernandez|1984-05-24|S|M|30000|High School|Manual|1|2|574.98
25304|Ruben|Carlson|1983-09-14|S|M|10000|Partial High School|Manual|2|2|67.49
25305|Ivan|Rodriguez|1978-11-07|M|M|40000|Bachelors|Skilled Manual|1|2|1725.98
25306|Glenn|Zeng|1984-12-20|M|M|40000|Bachelors|Skilled Manual|1|4|1769.96
25307|Daisy|Hernandez|1979-03-24|M|F|40000|Bachelors|Skilled Manual|1|3|1759.97
25308|Lindsey|Tang|1977-08-12|S|F|30000|High School|Manual|1|1|1120.49
25309|Karen|Zhou|1977-11-23|S|F|30000|High School|Manual|1|4|562.96
25310|Janelle|Kapoor|1982-10-08|S|F|10000|Partial High School|Manual|2|3|60.47
25311|Laura|Zhang|1978-06-03|M|F|40000|Bachelors|Skilled Manual|1|2|1735.98
25312|Erik|Ramos|1977-10-06|M|M|40000|Partial College|Clerical|0|3|1198.97
25313|Trevor|Coleman|1976-10-30|S|M|10000|Partial High School|Manual|2|1|3.99
25314|Charles|Bell|1977-05-03|S|M|10000|Partial High School|Manual|2|2|7.28
25315|Cole|Cox|1976-12-15|S|M|10000|Partial High School|Manual|2|2|6.28
25316|Ronnie|Zhu|1977-04-15|S|M|20000|Partial High School|Manual|2|1|4.99
25317|Erick|Garcia|1977-03-20|S|M|20000|Partial High School|Manual|2|3|88.98
25318|Dennis|Wang|1976-12-21|S|M|20000|Partial High School|Manual|2|2|25.48
25319|Ruben|Chandra|1976-08-29|M|M|30000|High School|Manual|1|4|2420.34
25320|Shannon|Hernandez|1977-03-10|S|M|30000|High School|Manual|1|2|2419.06
25321|Francis|Suarez|1981-03-03|S|M|40000|Partial College|Clerical|0|2|1735.98
25322|Tina|Perez|1976-09-03|S|F|40000|Partial College|Clerical|1|2|7.28
25323|Lance|Diaz|1976-10-31|M|M|40000|Partial College|Clerical|1|3|1714.97
25324|Bethany|Andersen|1977-02-19|S|F|40000|Partial College|Clerical|2|2|39.98
25325|Wyatt|Parker|1923-08-16|S|M|10000|Partial High School|Manual|2|2|6.28
25326|Hunter|Scott|1975-09-02|M|M|40000|Partial College|Clerical|2|3|78.97
25327|Adam|Simmons|1980-11-08|M|M|40000|Partial College|Clerical|0|1|4.99
25328|Rachel|Price|1979-12-14|M|F|40000|Partial College|Clerical|2|3|89.97
25329|Jacquelyn|Moreno|1979-12-18|S|F|40000|Partial College|Clerical|2|3|100.09
25330|Madison|Gonzales|1935-03-21|M|F|40000|Graduate Degree|Skilled Manual|1|3|100.09
25335|Cesar|Rodriguez|1959-10-13|S|M|20000|Partial High School|Manual|2|2|59.98
25336|Chase|Cook|1960-02-18|S|M|20000|Partial High School|Clerical|2|1|24.99
25337|Megan|Washington|1960-04-15|S|F|20000|Partial High School|Clerical|2|2|29.98
25338|Jason|Perez|1960-04-10|S|M|20000|Partial High School|Clerical|2|2|27.28
25339|Adrian|Rivera|1965-04-09|M|M|40000|Partial College|Clerical|1|2|1223.84
25340|Adrian|James|1961-05-20|S|M|20000|Partial High School|Clerical|2|1|4.99
25341|Kaitlyn|Cook|1960-11-21|S|F|20000|Partial High School|Clerical|2|3|64.97
25342|Seth|Hill|1966-10-03|S|M|20000|Partial High School|Clerical|2|1|24.99
25343|Carol|Simmons|1966-09-19|S|F|20000|Partial High School|Clerical|2|1|24.99
25344|Thomas|Baker|1960-07-24|M|M|30000|High School|Clerical|1|3|801.83
25345|Olivia|Powell|1961-08-11|S|F|20000|Partial High School|Clerical|2|1|24.99
25346|Ian|Gonzalez|1962-02-09|S|M|20000|Partial High School|Clerical|2|4|114.96
25347|Judith|Reed|1967-11-29|S|F|20000|Partial High School|Clerical|2|2|59.98
25348|Angela|Wood|1962-01-15|S|F|30000|High School|Skilled Manual|2|3|64.97
25349|Jose|Coleman|1962-03-25|M|M|30000|High School|Skilled Manual|2|1|4.99
25350|Alberto|Alonso|1962-08-24|M|M|20000|Partial High School|Clerical|2|3|32.27
25351|Jordan|Phillips|1968-10-19|M|F|20000|Partial High School|Clerical|2|2|49.48
25352|Brandon|Martinez|1962-08-14|M|M|20000|Partial High School|Clerical|2|2|29.98
25353|Caitlin|Stewart|1968-04-16|S|F|20000|Partial High School|Clerical|2|2|27.28
25354|Kevin|Hughes|1968-08-13|S|M|20000|Partial High School|Clerical|2|1|24.99
25355|Richard|Smith|1962-12-01|M|M|20000|Partial High School|Clerical|2|2|59.98
25356|Jonathan|Miller|1968-10-19|M|M|20000|Partial High School|Clerical|2|2|27.28
25357|Marcus|Foster|1968-07-19|M|M|20000|Partial High School|Clerical|2|3|147.28
25358|Jade|Torres|1962-08-10|S|F|20000|Partial High School|Clerical|2|2|27.28
25359|Alex|Young|1962-11-24|S|M|30000|High School|Skilled Manual|2|1|24.99
25360|Mason|James|1973-09-12|M|M|30000|High School|Skilled Manual|2|3|32.27
25361|Haley|Ross|1963-12-19|S|F|30000|High School|Skilled Manual|2|1|2443.35
25362|Makayla|Bailey|1969-12-15|M|F|30000|High School|Skilled Manual|2|2|751.34
25363|Alexandria|Gray|1963-08-19|M|F|30000|High School|Skilled Manual|2|1|2443.35
25364|Isaac|Rogers|1963-12-31|M|M|30000|High School|Skilled Manual|2|2|751.34
25365|Gabrielle|Perry|1964-02-21|S|F|30000|High School|Skilled Manual|2|4|780.82
25366|Eduardo|Bailey|1974-08-11|M|M|40000|Partial College|Clerical|1|2|1243.84
25367|Abigail|Torres|1965-02-02|M|F|40000|Partial College|Clerical|1|1|4.99
25368|Blake|Baker|1964-12-31|S|M|40000|Partial College|Clerical|1|4|1283.82
25369|Evan|Cox|1970-04-03|S|M|40000|Partial College|Clerical|1|3|156.59
25370|Erin|Bailey|1965-05-20|S|F|40000|Partial College|Clerical|1|4|1263.82
25371|Renee|Gomez|1983-02-18|M|F|50000|Graduate Degree|Skilled Manual|0|1|2181.5625
25372|Carrie|Torres|1979-05-06|M|F|40000|Graduate Degree|Skilled Manual|0|1|32.6
25373|Nichole|Chande|1984-06-04|M|F|40000|Graduate Degree|Skilled Manual|0|3|71.58
25374|Ana|Powell|1978-08-12|S|F|40000|Graduate Degree|Skilled Manual|0|3|71.58
25375|Carson|Flores|1977-09-18|M|M|50000|Graduate Degree|Skilled Manual|0|1|32.6
25376|Alexis|Griffin|1977-11-03|M|F|50000|Graduate Degree|Skilled Manual|0|1|32.6
25379|Hailey|Young|1977-10-06|M|F|50000|Bachelors|Skilled Manual|0|1|1214.85
25383|Nathan|Walker|1975-09-08|M|M|40000|Bachelors|Skilled Manual|0|3|1228.83
25384|Maria|Cooper|1975-07-15|M|F|40000|Bachelors|Skilled Manual|0|2|1249.84
25385|Destiny|Torres|1975-10-03|M|F|40000|Bachelors|Skilled Manual|1|2|1249.84
25386|Alexis|Perry|1981-05-10|M|F|40000|Bachelors|Skilled Manual|1|2|1249.84
25411|Riley|Flores|1972-08-24|S|F|40000|Bachelors|Professional|1|1|1214.85
25416|Jack|Coleman|1924-12-03|M|M|20000|Partial High School|Clerical|2|4|40.22
25417|Savannah|Bell|1972-11-23|S|F|50000|Bachelors|Skilled Manual|1|5|1308.31
25418|Alexia|Hayes|1973-04-13|S|F|50000|Bachelors|Skilled Manual|1|2|1223.84
25419|Hunter|King|1973-03-08|S|M|50000|Bachelors|Skilled Manual|1|2|1249.84
25420|Jordan|Scott|1984-06-21|M|F|50000|Bachelors|Skilled Manual|1|2|1268.84
25421|Marcus|Lewis|1973-03-15|S|M|50000|Bachelors|Skilled Manual|1|2|1249.84
25431|Ann|Sanchez|1971-01-12|S|F|40000|Bachelors|Professional|1|3|71.58
25432|Kellie|Gomez|1971-02-08|S|F|40000|Bachelors|Professional|1|2|1249.84
25433|Zachary|Kumar|1971-05-05|S|M|40000|Bachelors|Professional|1|1|4.99
25434|Gabriel|Hill|1970-10-06|S|M|50000|Bachelors|Skilled Manual|1|3|38.88
25435|Jennifer|Turner|1970-09-22|M|F|50000|Bachelors|Skilled Manual|1|2|36.59
25436|Destiny|Ross|1971-01-01|S|F|50000|Bachelors|Skilled Manual|2|2|1243.84
