FN,MN,LN,Email,CustomerKey,DOB,Occupation,SalesAmount
Kristy,Carlson,,kristy16@a,28217,1980-10-10,Management,2384.07
Kristy,Carlson,,kristy16@a,28217,1980-10-10,Management,8.99
Kristy,Carlson,,kristy16@a,28217,1980-10-10,Management,4.99
Kristy,Carlson,,kristy16@a,28217,1980-10-10,Management,7.95
Denise,Arun,,denise8@ad,28218,1972-12-31,Professional,4.99
Denise,Arun,,denise8@ad,28218,1972-12-31,Professional,4.99
Denise,Arun,,denise8@ad,28218,1972-12-31,Professional,8.99
Chad,Goel,,chad20@adv,28219,1972-10-16,Management,34.99
Chad,Goel,,chad20@adv,28219,1972-10-16,Management,4.99
Kelsey,Xu,W,kelsey4@ad,28220,1972-03-19,Professional,4.99
Kelsey,Xu,W,kelsey4@ad,28220,1972-03-19,Professional,8.99
Isabella,Rodriguez,,isabella76,28221,1963-05-13,Professional,3578.27
Eduardo,Lewis,,eduardo20@,28222,1962-07-05,Professional,3578.27
Jessica,Davis,,jessica52@,28223,1968-07-03,Professional,3578.27
Spencer,Henderson,,spencer6@a,28224,1962-08-03,Professional,53.99
Spencer,Henderson,,spencer6@a,28224,1962-08-03,Professional,3578.27
Spencer,Henderson,,spencer6@a,28224,1962-08-03,Professional,2384.07
Robert,Ross,,robert17@a,28225,1979-09-06,Professional,3.99
Robert,Ross,,robert17@a,28225,1979-09-06,Professional,21.49
Robert,Ross,,robert17@a,28225,1979-09-06,Professional,34.99
Sebastian,Ramirez,C,sebastian8,28226,1961-11-20,Skilled Manual,21.49
Sebastian,Ramirez,C,sebastian8,28226,1961-11-20,Skilled Manual,3.99
Sebastian,Ramirez,C,sebastian8,28226,1961-11-20,Skilled Manual,34.99
Caleb,Wang,P,caleb21@ad,28227,1962-03-14,Skilled Manual,34.99
Caleb,Wang,P,caleb21@ad,28227,1962-03-14,Skilled Manual,3.99
Caleb,Wang,P,caleb21@ad,28227,1962-03-14,Skilled Manual,21.49
Gloria,Reed,,gloria23@a,28228,1978-01-30,Skilled Manual,21.49
Samantha,Wilson,,samantha8@,28229,1967-09-14,Skilled Manual,2.29
Samantha,Wilson,,samantha8@,28229,1967-09-14,Skilled Manual,3.99
Samantha,Wilson,,samantha8@,28229,1967-09-14,Skilled Manual,21.49
Stephanie,Morgan,O,stephanie9,28230,1967-09-24,Skilled Manual,3.99
Stephanie,Morgan,O,stephanie9,28230,1967-09-24,Skilled Manual,21.49
James,Powell,V,james24@ad,28231,1978-08-12,Skilled Manual,21.49
James,Powell,V,james24@ad,28231,1978-08-12,Skilled Manual,2.29
Gavin,Russell,,gavin18@ad,28232,1976-02-20,Professional,21.49
Gavin,Russell,,gavin18@ad,28232,1976-02-20,Professional,2.29
Gavin,Russell,,gavin18@ad,28232,1976-02-20,Professional,120
Patrick,Richardson,A,patrick14@,28233,1976-02-19,Professional,21.49
Jack,Nelson,I,jack45@adv,28234,1970-08-13,Professional,4.99
Jack,Nelson,I,jack45@adv,28234,1970-08-13,Professional,3578.27
Jack,Nelson,I,jack45@adv,28234,1970-08-13,Professional,8.99
Jack,Nelson,I,jack45@adv,28234,1970-08-13,Professional,2384.07
Cole,Rogers,M,cole20@adv,28235,1970-08-11,Management,21.49
Cole,Rogers,M,cole20@adv,28235,1970-08-11,Management,8.99
Isabel,Diaz,J,isabel20@a,28236,1976-07-09,Management,21.49
Isabel,Diaz,J,isabel20@a,28236,1976-07-09,Management,34.99
Isabel,Diaz,J,isabel20@a,28236,1976-07-09,Management,3.99
Hailey,Foster,J,hailey36@a,28237,1970-12-10,Management,7.95
Hailey,Foster,J,hailey36@a,28237,1970-12-10,Management,21.49
Hailey,Foster,J,hailey36@a,28237,1970-12-10,Management,3.99
Dalton,Flores,,dalton58@a,28238,1971-01-04,Management,21.49
Richard,Ramirez,C,richard88@,28239,1975-04-20,Professional,2.29
Richard,Ramirez,C,richard88@,28239,1975-04-20,Professional,4.99
Eduardo,Clark,,eduardo18@,28240,1970-01-11,Professional,2.29
Eduardo,Clark,,eduardo18@,28240,1970-01-11,Professional,3578.27
Eduardo,Clark,,eduardo18@,28240,1970-01-11,Professional,4.99
Eduardo,Clark,,eduardo18@,28240,1970-01-11,Professional,28.99
Eduardo,Clark,,eduardo18@,28240,1970-01-11,Professional,2384.07
Charles,King,L,charles31@,28241,1969-12-01,Professional,3.99
Charles,King,L,charles31@,28241,1969-12-01,Professional,21.49
Charles,King,L,charles31@,28241,1969-12-01,Professional,49.99
Charles,King,L,charles31@,28241,1969-12-01,Professional,54.99
Madison,Butler,,madison26@,28242,1969-12-31,Professional,2.29
Madison,Butler,,madison26@,28242,1969-12-31,Professional,4.99
Marcus,Cook,,marcus88@a,28243,1981-04-12,Management,3578.27
Marcus,Cook,,marcus88@a,28243,1981-04-12,Management,2384.07
Marcus,Cook,,marcus88@a,28243,1981-04-12,Management,63.5
Marcus,Cook,,marcus88@a,28243,1981-04-12,Management,34.99
Samantha,Davis,P,samantha6@,28244,1975-05-14,Management,3578.27
Samantha,Davis,P,samantha6@,28244,1975-05-14,Management,2384.07
Samantha,Davis,P,samantha6@,28244,1975-05-14,Management,8.99
Samantha,Davis,P,samantha6@,28244,1975-05-14,Management,4.99
Samantha,Davis,P,samantha6@,28244,1975-05-14,Management,49.99
Gavin,Henderson,I,gavin4@adv,28245,1961-07-04,Professional,2.29
Gavin,Henderson,I,gavin4@adv,28245,1961-07-04,Professional,4.99
Alexa,Gray,,alexa5@adv,28246,1967-10-08,Professional,3578.27
Alexa,Gray,,alexa5@adv,28246,1967-10-08,Professional,2384.07
Alexa,Gray,,alexa5@adv,28246,1967-10-08,Professional,4.99
Alexa,Gray,,alexa5@adv,28246,1967-10-08,Professional,8.99
Jonathan,Adams,,jonathan46,28247,1962-03-22,Professional,3578.27
Jonathan,Adams,,jonathan46,28247,1962-03-22,Professional,2384.07
Eric,Scott,,eric55@adv,28248,1968-11-12,Professional,4.99
Julia,Carter,M,julia8@adv,28249,1968-08-29,Professional,4.99
Julia,Carter,M,julia8@adv,28249,1968-08-29,Professional,8.99
Julia,Carter,M,julia8@adv,28249,1968-08-29,Professional,8.99
Julia,Carter,M,julia8@adv,28249,1968-08-29,Professional,4.99
Tyrone,Dominguez,L,tyrone11@a,28250,1974-05-14,Professional,3578.27
Tyrone,Dominguez,L,tyrone11@a,28250,1974-05-14,Professional,2384.07
Tyrone,Dominguez,L,tyrone11@a,28250,1974-05-14,Professional,53.99
Joe,Rubio,,joe44@adve,28251,1968-07-17,Professional,4.99
Sydney,Murphy,T,sydney8@ad,28252,1969-05-12,Management,4.99
Jeremiah,Green,S,jeremiah18,28253,1974-05-07,Management,8.99
Jeremiah,Green,S,jeremiah18,28253,1974-05-07,Management,4.99
Jacqueline,Brooks,W,jacqueline,28254,1973-08-11,Professional,159
Jacqueline,Brooks,W,jacqueline,28254,1973-08-11,Professional,2.29
Jacqueline,Brooks,W,jacqueline,28254,1973-08-11,Professional,4.99
Robert,Clark,B,robert79@a,28255,1973-07-18,Professional,3578.27
Robert,Clark,B,robert79@a,28255,1973-07-18,Professional,28.99
Robert,Clark,B,robert79@a,28255,1973-07-18,Professional,54.99
Robert,Clark,B,robert79@a,28255,1973-07-18,Professional,4.99
Robert,Clark,B,robert79@a,28255,1973-07-18,Professional,2384.07
Colin,Beck,R,colin43@ad,28256,1968-04-16,Professional,24.49
Colin,Beck,R,colin43@ad,28256,1968-04-16,Professional,4.99
Zachary,Martin,E,zachary45@,28257,1973-04-14,Professional,3578.27
Zachary,Martin,E,zachary45@,28257,1973-04-14,Professional,4.99
Zachary,Martin,E,zachary45@,28257,1973-04-14,Professional,8.99
Zachary,Martin,E,zachary45@,28257,1973-04-14,Professional,2384.07
Destiny,Bryant,C,destiny65@,28258,1968-03-08,Management,4.99
Destiny,Bryant,C,destiny65@,28258,1968-03-08,Management,2.29
Samuel,Mitchell,C,samuel41@a,28259,1973-11-29,Management,3578.27
Samuel,Mitchell,C,samuel41@a,28259,1973-11-29,Management,2.29
Samuel,Mitchell,C,samuel41@a,28259,1973-11-29,Management,28.99
Samuel,Mitchell,C,samuel41@a,28259,1973-11-29,Management,2384.07
Samuel,Mitchell,C,samuel41@a,28259,1973-11-29,Management,4.99
Samuel,Mitchell,C,samuel41@a,28259,1973-11-29,Management,120
Hunter,Roberts,,hunter33@a,28260,1967-02-19,Professional,2.29
Hunter,Roberts,,hunter33@a,28260,1967-02-19,Professional,4.99
Stephanie,Griffin,L,stephanie4,28261,1967-01-19,Professional,4.99
Stephanie,Griffin,L,stephanie4,28261,1967-01-19,Professional,9.99
Stephanie,Griffin,L,stephanie4,28261,1967-01-19,Professional,4.99
Stephanie,Griffin,L,stephanie4,28261,1967-01-19,Professional,7.95
Destiny,Diaz,,destiny68@,28262,1972-07-03,Professional,2.29
Destiny,Diaz,,destiny68@,28262,1972-07-03,Professional,4.99
Jonathan,Lee,,jonathan76,28263,1966-11-04,Professional,4.99
Jonathan,Lee,,jonathan76,28263,1966-11-04,Professional,34.99
Nicole,Diaz,,nicole71@a,28264,1967-03-27,Professional,3578.27
Nicole,Diaz,,nicole71@a,28264,1967-03-27,Professional,34.99
Nicole,Diaz,,nicole71@a,28264,1967-03-27,Professional,2384.07
Shirleen,Travers,H,shirleen0@,28265,1967-02-22,Professional,34.99
Shirleen,Travers,H,shirleen0@,28265,1967-02-22,Professional,4.99
Wyatt,Flores,,wyatt62@ad,28266,1966-09-20,Professional,4.99
Jordan,Young,J,jordan46@a,28267,1966-09-09,Professional,34.99
Jordan,Young,J,jordan46@a,28267,1966-09-09,Professional,24.49
Jordan,Young,J,jordan46@a,28267,1966-09-09,Professional,4.99
Jordan,Campbell,T,jordan35@a,28268,1972-07-09,Professional,3578.27
Jordan,Campbell,T,jordan35@a,28268,1972-07-09,Professional,34.99
Jordan,Campbell,T,jordan35@a,28268,1972-07-09,Professional,2384.07
Alexandra,Green,M,alexandra5,28269,1966-08-23,Management,4.99
Alexandra,Green,M,alexandra5,28269,1966-08-23,Management,8.99
Samuel,Long,A,samuel8@ad,28270,1966-03-22,Professional,3578.27
Sean,Gonzalez,,sean40@adv,28271,1960-12-01,Professional,3578.27
Hunter,Jai,M,hunter27@a,28272,1961-04-14,Professional,34.99
Hunter,Jai,M,hunter27@a,28272,1961-04-14,Professional,21.98
Hunter,Jai,M,hunter27@a,28272,1961-04-14,Professional,4.99
Hunter,Jai,M,hunter27@a,28272,1961-04-14,Professional,49.99
Madeline,Mitchell,,madeline11,28273,1961-02-10,Professional,3578.27
Madeline,Mitchell,,madeline11,28273,1961-02-10,Professional,2384.07
William,Rodriguez,,william15@,28274,1965-11-30,Skilled Manual,4.99
Ian,Howard,L,ian78@adve,28275,1959-12-15,Skilled Manual,4.99
Ian,Howard,L,ian78@adve,28275,1959-12-15,Skilled Manual,34.99
Christy,Deng,J,christy21@,28276,1941-05-24,Professional,4.99
Christy,Deng,J,christy21@,28276,1941-05-24,Professional,24.49
Christy,Deng,J,christy21@,28276,1941-05-24,Professional,34.99
Katrina,Deng,,katrina0@a,28277,1940-08-01,Professional,4.99
Jaime,Becker,J,jaime43@ad,28278,1941-01-17,Management,34.99
Jaime,Becker,J,jaime43@ad,28278,1941-01-17,Management,4.99
Spencer,Simmons,D,spencer17@,28279,1941-05-22,Management,4.99
Spencer,Simmons,D,spencer17@,28279,1941-05-22,Management,2.29
Tristan,Powell,G,tristan9@a,28280,1940-08-21,Management,4.99
Juan,Cox,A,juan20@adv,28281,1941-06-24,Management,2.29
Juan,Cox,A,juan20@adv,28281,1941-06-24,Management,4.99
Cindy,Foster,,cindy27@ad,28282,1942-01-18,Management,4.99
Rachel,Long,,rachel57@a,28283,1971-01-07,Professional,4.99
Rachel,Long,,rachel57@a,28283,1971-01-07,Professional,34.99
Bailey,Kelly,R,bailey1@ad,28284,1965-09-02,Professional,21.49
Bailey,Kelly,R,bailey1@ad,28284,1965-09-02,Professional,2.29
Bailey,Kelly,R,bailey1@ad,28284,1965-09-02,Professional,539.99
Savannah,King,H,savannah42,28285,1965-08-26,Professional,3578.27
Savannah,King,H,savannah42,28285,1965-08-26,Professional,34.99
Savannah,King,H,savannah42,28285,1965-08-26,Professional,2384.07
Destiny,Alexander,,destiny66@,28286,1965-08-24,Professional,4.99
Lauren,Bennett,M,lauren48@a,28287,1971-05-13,Professional,63.5
Lauren,Bennett,M,lauren48@a,28287,1971-05-13,Professional,4.99
Lauren,Bennett,M,lauren48@a,28287,1971-05-13,Professional,34.99
Marco,Srini,A,marco9@adv,28288,1971-08-29,Professional,2384.07
Marco,Srini,A,marco9@adv,28288,1971-08-29,Professional,3578.27
Marco,Srini,A,marco9@adv,28288,1971-08-29,Professional,8.99
Marco,Srini,A,marco9@adv,28288,1971-08-29,Professional,53.99
Marco,Srini,A,marco9@adv,28288,1971-08-29,Professional,8.99
Marco,Srini,A,marco9@adv,28288,1971-08-29,Professional,4.99
Jack,Gonzales,L,jack17@adv,28289,1966-03-20,Professional,4.99
Jack,Gonzales,L,jack17@adv,28289,1966-03-20,Professional,49.99
Ian,Brooks,W,ian66@adve,28290,1959-10-13,Skilled Manual,34.99
Ian,Brooks,W,ian66@adve,28290,1959-10-13,Skilled Manual,24.49
Ian,Brooks,W,ian66@adve,28290,1959-10-13,Skilled Manual,4.99
David,Miller,A,david64@ad,28291,1959-10-19,Skilled Manual,34.99
David,Miller,A,david64@ad,28291,1959-10-19,Skilled Manual,4.99
Alexandra,Smith,,alexandra9,28292,1971-05-03,Skilled Manual,34.99
Alexandra,Smith,,alexandra9,28292,1971-05-03,Skilled Manual,21.98
Alexandra,Smith,,alexandra9,28292,1971-05-03,Skilled Manual,4.99
Shelby,Cox,V,shelby11@a,28293,1965-02-11,Skilled Manual,3578.27
Alexis,Jenkins,,alexis29@a,28294,1960-02-01,Skilled Manual,3578.27
Wyatt,Collins,J,wyatt48@ad,28295,1959-08-21,Skilled Manual,3578.27
Thomas,Butler,C,thomas16@a,28296,1964-09-12,Management,34.99
Thomas,Butler,C,thomas16@a,28296,1964-09-12,Management,3578.27
Thomas,Butler,C,thomas16@a,28296,1964-09-12,Management,2384.07
Gabrielle,Edwards,,gabrielle4,28297,1964-03-19,Management,3578.27
Gabrielle,Edwards,,gabrielle4,28297,1964-03-19,Management,2384.07
Gabrielle,Edwards,,gabrielle4,28297,1964-03-19,Management,8.99
Maria,Edwards,G,maria45@ad,28298,1959-02-19,Management,3578.27
Maria,Edwards,G,maria45@ad,28298,1959-02-19,Management,1214.85
Maria,Edwards,G,maria45@ad,28298,1959-02-19,Management,34.99
Jonathan,Shan,,jonathan28,28299,1973-06-20,Professional,3578.27
Abigail,Bennett,L,abigail26@,28300,1960-11-19,Professional,2.29
Jasmine,Long,C,jasmine49@,28301,1955-02-24,Professional,2.29
Jasmine,Long,C,jasmine49@,28301,1955-02-24,Professional,159
Caroline,Hughes,C,caroline12,28302,1954-08-20,Professional,8.99
Caroline,Hughes,C,caroline12,28302,1954-08-20,Professional,69.99
Justin,Lewis,L,justin49@a,28303,1975-11-24,Professional,35
Justin,Lewis,L,justin49@a,28303,1975-11-24,Professional,34.99
Justin,Lewis,L,justin49@a,28303,1975-11-24,Professional,4.99
Colleen,Zeng,L,colleen23@,28304,1969-08-15,Professional,21.98
Colleen,Zeng,L,colleen23@,28304,1969-08-15,Professional,35
Colleen,Zeng,L,colleen23@,28304,1969-08-15,Professional,34.99
Patricia,Lopez,,patricia19,28305,1970-02-04,Professional,4.99
Patricia,Lopez,,patricia19,28305,1970-02-04,Professional,24.49
Elizabeth,Powell,K,elizabeth3,28306,1974-05-28,Professional,4.99
Morgan,Gray,,morgan63@a,28307,1968-08-22,Professional,21.49
Morgan,Gray,,morgan63@a,28307,1968-08-22,Professional,539.99
Hector,Serrano,K,hector14@a,28308,1974-10-03,Professional,539.99
Hector,Serrano,K,hector14@a,28308,1974-10-03,Professional,4.99
Hector,Serrano,K,hector14@a,28308,1974-10-03,Professional,8.99
Hector,Serrano,K,hector14@a,28308,1974-10-03,Professional,34.99
Julie,Lal,A,julie13@ad,28309,1983-10-01,Professional,2384.07
Julie,Lal,A,julie13@ad,28309,1983-10-01,Professional,34.99
Ross,Sanchez,,ross19@adv,28310,1978-05-20,Professional,4.99
Terry,Raje,A,terry16@ad,28311,1972-08-07,Management,8.99
Terry,Raje,A,terry16@ad,28311,1972-08-07,Management,2384.07
Joy,Jimenez,,joy6@adven,28312,1968-06-23,Skilled Manual,34.99
Joy,Jimenez,,joy6@adven,28312,1968-06-23,Skilled Manual,539.99
Brett,Perez,M,brett21@ad,28313,1967-09-12,Professional,34.99
Brett,Perez,M,brett21@ad,28313,1967-09-12,Professional,539.99
Brett,Perez,M,brett21@ad,28313,1967-09-12,Professional,49.99
Brett,Perez,M,brett21@ad,28313,1967-09-12,Professional,8.99
Brett,Perez,M,brett21@ad,28313,1967-09-12,Professional,8.99
Brett,Perez,M,brett21@ad,28313,1967-09-12,Professional,4.99
Dwayne,Romero,,dwayne8@ad,28314,1973-10-23,Professional,8.99
Dwayne,Romero,,dwayne8@ad,28314,1973-10-23,Professional,4.99
Dwayne,Romero,,dwayne8@ad,28314,1973-10-23,Professional,539.99
Stacy,Alonso,,stacy9@adv,28315,1968-04-03,Professional,7.95
Stacy,Alonso,,stacy9@adv,28315,1968-04-03,Professional,8.99
Stacy,Alonso,,stacy9@adv,28315,1968-04-03,Professional,539.99
Jaime,Martin,,jaime1@adv,28316,1967-12-09,Professional,539.99
Ivan,Weber,,ivan2@adve,28317,1972-10-29,Skilled Manual,539.99
Grace,Lee,J,grace21@ad,28318,1978-01-02,Professional,539.99
Grace,Lee,J,grace21@ad,28318,1978-01-02,Professional,34.99
Ashlee,She,,ashlee7@ad,28319,1976-11-08,Skilled Manual,539.99
Ashlee,She,,ashlee7@ad,28319,1976-11-08,Skilled Manual,8.99
Ashlee,She,,ashlee7@ad,28319,1976-11-08,Skilled Manual,7.95
Janet,Navarro,J,janet15@ad,28320,1966-05-19,Skilled Manual,539.99
Arturo,Wu,A,arturo7@ad,28321,1965-11-07,Skilled Manual,539.99
Arturo,Wu,A,arturo7@ad,28321,1965-11-07,Skilled Manual,24.49
Arturo,Wu,A,arturo7@ad,28321,1965-11-07,Skilled Manual,34.99
Willie,Chen,C,willie3@ad,28322,1980-07-18,Professional,4.99
Willie,Chen,C,willie3@ad,28322,1980-07-18,Professional,24.49
Nathan,Moore,N,nathan66@a,28323,1968-11-29,Professional,2384.07
Jésus,Martin,,jésus1@adv,28324,1968-04-03,Skilled Manual,539.99
Jésus,Martin,,jésus1@adv,28324,1968-04-03,Skilled Manual,8.99
Drew,Lal,A,drew9@adve,28325,1967-01-12,Skilled Manual,539.99
Drew,Lal,A,drew9@adve,28325,1967-01-12,Skilled Manual,34.99
Carla,Lopez,G,carla19@ad,28326,1975-05-01,Professional,24.49
Carla,Lopez,G,carla19@ad,28326,1975-05-01,Professional,2384.07
Carla,Lopez,G,carla19@ad,28326,1975-05-01,Professional,28.99
Carla,Lopez,G,carla19@ad,28326,1975-05-01,Professional,4.99
Tabitha,Serrano,,tabitha37@,28327,1968-12-13,Skilled Manual,4.99
Tabitha,Serrano,,tabitha37@,28327,1968-12-13,Skilled Manual,8.99
Tabitha,Serrano,,tabitha37@,28327,1968-12-13,Skilled Manual,8.99
Tabitha,Serrano,,tabitha37@,28327,1968-12-13,Skilled Manual,2384.07
Kyle,Green,,kyle42@adv,28328,1961-10-20,Skilled Manual,4.99
Marcus,Washington,,marcus63@a,28329,1959-05-06,Clerical,3.99
Marcus,Washington,,marcus63@a,28329,1959-05-06,Clerical,2.29
Charles,Bailey,C,charles64@,28330,1981-09-30,Skilled Manual,2.29
Charles,Bailey,C,charles64@,28330,1981-09-30,Skilled Manual,7.95
Colleen,Beck,J,colleen43@,28331,1982-02-02,Skilled Manual,53.99
Ryan,Washington,,ryan16@adv,28332,1981-12-04,Skilled Manual,69.99
Ryan,Washington,,ryan16@adv,28332,1981-12-04,Skilled Manual,24.49
Jaime,Jimenez,J,jaime6@adv,28333,1985-12-10,Skilled Manual,53.99
Marco,Tanara,C,marco21@ad,28334,1986-05-17,Skilled Manual,53.99
Rebekah,Srini,,rebekah8@a,28335,1986-03-22,Skilled Manual,8.99
Rebekah,Srini,,rebekah8@a,28335,1986-03-22,Skilled Manual,53.99
Edward,Martin,W,edward37@a,28336,1985-09-05,Skilled Manual,4.99
Edward,Martin,W,edward37@a,28336,1985-09-05,Skilled Manual,4.99
Edward,Martin,W,edward37@a,28336,1985-09-05,Skilled Manual,8.99
Edward,Martin,W,edward37@a,28336,1985-09-05,Skilled Manual,120
Melissa,Bennett,,melissa20@,28337,1986-05-15,Skilled Manual,4.99
Melissa,Bennett,,melissa20@,28337,1986-05-15,Skilled Manual,54.99
Kristi,Vance,T,kristi20@a,28338,1942-09-02,Clerical,3.99
Kristi,Vance,T,kristi20@a,28338,1942-09-02,Clerical,8.99
Kristi,Vance,T,kristi20@a,28338,1942-09-02,Clerical,34.99
Sean,Edwards,R,sean32@adv,28339,1984-01-19,Skilled Manual,3578.27
Lucas,Butler,,lucas62@ad,28340,1984-04-04,Skilled Manual,3578.27
Jeremy,Wilson,T,jeremy1@ad,28341,1984-03-02,Skilled Manual,69.99
Jeremy,Wilson,T,jeremy1@ad,28341,1984-03-02,Skilled Manual,8.99
Jeremy,Wilson,T,jeremy1@ad,28341,1984-03-02,Skilled Manual,49.99
Brianna,Murphy,K,brianna32@,28342,1983-07-15,Skilled Manual,69.99
Shelby,Morgan,,shelby22@a,28343,1983-06-06,Clerical,53.99
Alvin,Zhu,,alvin14@ad,28344,1983-04-22,Clerical,53.99
Diana,Serrano,K,diana15@ad,28345,1983-06-23,Skilled Manual,4.99
Eduardo,Russell,,eduardo63@,28346,1984-12-01,Clerical,69.99
Eduardo,Russell,,eduardo63@,28346,1984-12-01,Clerical,24.49
Latoya,Anand,D,latoya21@a,28347,1985-03-10,Skilled Manual,4.99
Latoya,Anand,D,latoya21@a,28347,1985-03-10,Skilled Manual,8.99
Latoya,Anand,D,latoya21@a,28347,1985-03-10,Skilled Manual,4.99
Latoya,Anand,D,latoya21@a,28347,1985-03-10,Skilled Manual,54.99
Nichole,Jai,R,nichole11@,28348,1944-10-02,Management,63.5
Nichole,Jai,R,nichole11@,28348,1944-10-02,Management,4.99
Kristi,Vazquez,,kristi10@a,28349,1944-08-20,Management,34.99
Kristi,Vazquez,,kristi10@a,28349,1944-08-20,Management,4.99
Alisha,Holt,,alisha35@a,28350,1944-09-19,Management,4.99
Alisha,Holt,,alisha35@a,28350,1944-09-19,Management,8.99
Donald,Rodriguez,L,donald21@a,28351,1946-01-10,Management,539.99
Donald,Rodriguez,L,donald21@a,28351,1946-01-10,Management,34.99
Meghan,Sanz,L,meghan19@a,28352,1948-12-06,Management,8.99
Meghan,Sanz,L,meghan19@a,28352,1948-12-06,Management,539.99
Meghan,Sanz,L,meghan19@a,28352,1948-12-06,Management,4.99
Meghan,Sanz,L,meghan19@a,28352,1948-12-06,Management,8.99
Summer,Kapoor,,summer1@ad,28353,1948-07-13,Management,539.99
Summer,Kapoor,,summer1@ad,28353,1948-07-13,Management,8.99
Ian,Wilson,K,ian8@adven,28354,1970-12-20,Professional,3578.27
Carlos,James,,carlos9@ad,28355,1971-03-14,Professional,3578.27
Blake,Gonzalez,M,blake35@ad,28356,1970-08-29,Skilled Manual,54.99
Blake,Gonzalez,M,blake35@ad,28356,1970-08-29,Skilled Manual,4.99
Danielle,Howard,,danielle13,28357,1970-08-10,Skilled Manual,63.5
Danielle,Howard,,danielle13,28357,1970-08-10,Skilled Manual,69.99
Austin,Powell,R,austin4@ad,28358,1970-11-30,Skilled Manual,4.99
Madison,Anderson,G,madison10@,28359,1976-07-14,Skilled Manual,69.99
Madison,Anderson,G,madison10@,28359,1976-07-14,Skilled Manual,8.99
Isaiah,Adams,L,isaiah38@a,28360,1970-12-31,Skilled Manual,4.99
Isaiah,Adams,L,isaiah38@a,28360,1970-12-31,Skilled Manual,2.29
Kayla,Wilson,,kayla7@adv,28361,1971-03-26,Professional,8.99
Kayla,Wilson,,kayla7@adv,28361,1971-03-26,Professional,4.99
Kaylee,Sanchez,,kaylee24@a,28362,1976-05-09,Professional,3578.27
Savannah,Travers,,savannah12,28363,1976-02-16,Professional,3578.27
Alison,Nara,,alison17@a,28364,1974-03-02,Clerical,49.99
Alison,Nara,,alison17@a,28364,1974-03-02,Clerical,1120.49
Stacey,Zhao,J,stacey11@a,28365,1974-05-06,Clerical,34.99
Stacey,Zhao,J,stacey11@a,28365,1974-05-06,Clerical,8.99
Stacey,Zhao,J,stacey11@a,28365,1974-05-06,Clerical,4.99
Stacey,Zhao,J,stacey11@a,28365,1974-05-06,Clerical,2384.07
Dalton,Rivera,E,dalton78@a,28366,1972-11-10,Manual,539.99
Dalton,Rivera,E,dalton78@a,28366,1972-11-10,Manual,24.49
Dalton,Rivera,E,dalton78@a,28366,1972-11-10,Manual,8.99
Dalton,Rivera,E,dalton78@a,28366,1972-11-10,Manual,4.99
Jerome,Johnsen,,jerome5@ad,28367,1972-09-07,Manual,34.99
Jerome,Johnsen,,jerome5@ad,28367,1972-09-07,Manual,21.49
Jerome,Johnsen,,jerome5@ad,28367,1972-09-07,Manual,539.99
Jerome,Johnsen,,jerome5@ad,28367,1972-09-07,Manual,3.99
Fernando,Butler,,fernando57,28368,1978-04-16,Manual,4.99
Fernando,Butler,,fernando57,28368,1978-04-16,Manual,8.99
Fernando,Butler,,fernando57,28368,1978-04-16,Manual,34.99
Fernando,Butler,,fernando57,28368,1978-04-16,Manual,742.35
Carolyn,Moreno,,carolyn27@,28369,1973-05-08,Manual,34.99
Carolyn,Moreno,,carolyn27@,28369,1973-05-08,Manual,742.35
Eddie,Gutierrez,R,eddie11@ad,28370,1972-11-06,Clerical,34.99
Eddie,Gutierrez,R,eddie11@ad,28370,1972-11-06,Clerical,8.99
Eddie,Gutierrez,R,eddie11@ad,28370,1972-11-06,Clerical,539.99
Eddie,Gutierrez,R,eddie11@ad,28370,1972-11-06,Clerical,49.99
Eddie,Gutierrez,R,eddie11@ad,28370,1972-11-06,Clerical,4.99
Mandy,Liang,,mandy18@ad,28371,1972-11-10,Clerical,539.99
Vincent,Hu,F,vincent20@,28372,1978-11-10,Clerical,53.99
Vincent,Hu,F,vincent20@,28372,1978-11-10,Clerical,539.99
Vincent,Hu,F,vincent20@,28372,1978-11-10,Clerical,8.99
Vincent,Hu,F,vincent20@,28372,1978-11-10,Clerical,4.99
Shane,Lopez,,shane19@ad,28373,1972-03-24,Manual,3.99
Shane,Lopez,,shane19@ad,28373,1972-03-24,Manual,32.6
Shane,Lopez,,shane19@ad,28373,1972-03-24,Manual,2.29
Ruben,Vance,,ruben4@adv,28374,1971-08-15,Manual,34.99
Ruben,Vance,,ruben4@adv,28374,1971-08-15,Manual,28.99
Ruben,Vance,,ruben4@adv,28374,1971-08-15,Manual,4.99
Kathleen,Diaz,C,kathleen4@,28375,1977-11-07,Manual,539.99
Kathleen,Diaz,C,kathleen4@,28375,1977-11-07,Manual,21.49
Kathleen,Diaz,C,kathleen4@,28375,1977-11-07,Manual,3.99
Kathleen,Diaz,C,kathleen4@,28375,1977-11-07,Manual,2.29
Eugene,Chen,L,eugene6@ad,28376,1978-10-04,Clerical,4.99
Eugene,Chen,L,eugene6@ad,28376,1978-10-04,Clerical,8.99
Eugene,Chen,L,eugene6@ad,28376,1978-10-04,Clerical,1120.49
Walter,Ortega,,walter15@a,28377,1972-12-31,Clerical,2384.07
Walter,Ortega,,walter15@a,28377,1972-12-31,Clerical,8.99
Walter,Ortega,,walter15@a,28377,1972-12-31,Clerical,4.99
Walter,Ortega,,walter15@a,28377,1972-12-31,Clerical,34.99
