First_Name,Last_Name,DOB,MaritalStatus,Gender,EmailAddress,Education,Occupation,Income,children,Cars 
Jonathan,Lee,1966-11-04,M,M,jonathan76@adventure-works.com,Partial College,Professional,80000,5,3
Nicole,Diaz,1967-03-27,S,F,nicole71@adventure-works.com,Partial College,Professional,90000,4,1
Shirleen,Travers,1967-02-22,S,M,shirleen0@adventure-works.com,High School,Professional,90000,4,2
Wyatt,Flores,1966-09-20,S,M,wyatt62@adventure-works.com,High School,Professional,90000,4,2
Jordan,Young,1966-09-09,M,F,jordan46@adventure-works.com,Partial College,Professional,110000,1,4
Jordan,Campbell,1972-07-09,S,F,jordan35@adventure-works.com,High School,Professional,120000,1,4
Alexandra,Green,1966-08-23,S,F,alexandra56@adventure-works.com,Bachelors,Management,130000,1,1
Samuel,Long,1966-03-22,S,M,samuel8@adventure-works.com,High School,Professional,60000,2,2
Sean,Gonzalez,1960-12-01,S,M,sean40@adventure-works.com,High School,Professional,60000,2,2
Hunter,Jai,1961-04-14,M,M,hunter27@adventure-works.com,High School,Professional,70000,4,1
Madeline,Mitchell,1961-02-10,M,F,madeline11@adventure-works.com,High School,Professional,90000,2,1
William,Rodriguez,1965-11-30,S,M,william15@adventure-works.com,Partial High School,Skilled Manual,70000,2,2
Ian,Howard,1959-12-15,S,M,ian78@adventure-works.com,Partial High School,Skilled Manual,70000,2,2
Christy,Deng,1941-05-24,M,F,christy21@adventure-works.com,Partial College,Professional,40000,3,2
Katrina,Deng,1940-08-01,S,F,katrina0@adventure-works.com,Partial College,Professional,40000,3,2
Jaime,Becker,1941-01-17,M,M,jaime43@adventure-works.com,Graduate Degree,Management,50000,2,2
Spencer,Simmons,1941-05-22,M,M,spencer17@adventure-works.com,Graduate Degree,Management,50000,2,2
Tristan,Powell,1940-08-21,S,M,tristan9@adventure-works.com,Graduate Degree,Management,50000,2,2
Juan,Cox,1941-06-24,M,M,juan20@adventure-works.com,Graduate Degree,Management,70000,4,2
Cindy,Foster,1942-01-18,S,F,cindy27@adventure-works.com,Graduate Degree,Management,50000,2,2
Rachel,Long,1971-01-07,S,F,rachel57@adventure-works.com,Partial College,Professional,80000,5,3
Bailey,Kelly,1965-09-02,S,F,bailey1@adventure-works.com,Partial College,Professional,80000,5,3
Savannah,King,1965-08-26,M,F,savannah42@adventure-works.com,Partial College,Professional,100000,3,4
Destiny,Alexander,1965-08-24,M,F,destiny66@adventure-works.com,Partial College,Professional,100000,0,1
Lauren,Bennett,1971-05-13,M,F,lauren48@adventure-works.com,Partial College,Professional,110000,3,4
Marco,Srini,1971-08-29,S,M,marco9@adventure-works.com,Partial College,Professional,110000,3,4
Jack,Gonzales,1966-03-20,S,M,jack17@adventure-works.com,Partial College,Professional,160000,1,3
Ian,Brooks,1959-10-13,S,M,ian66@adventure-works.com,Partial High School,Skilled Manual,70000,2,2
David,Miller,1959-10-19,S,M,david64@adventure-works.com,Partial High School,Skilled Manual,70000,3,2
Alexandra,Smith,1971-05-03,S,F,alexandra92@adventure-works.com,Partial High School,Skilled Manual,70000,3,2
Shelby,Cox,1965-02-11,S,F,shelby11@adventure-works.com,Partial High School,Skilled Manual,60000,2,2
Alexis,Jenkins,1960-02-01,S,F,alexis29@adventure-works.com,Partial High School,Skilled Manual,60000,2,2
Wyatt,Collins,1959-08-21,M,M,wyatt48@adventure-works.com,Partial High School,Skilled Manual,60000,2,2
Thomas,Butler,1964-09-12,S,M,thomas16@adventure-works.com,Graduate Degree,Management,70000,3,2
Gabrielle,Edwards,1964-03-19,S,F,gabrielle46@adventure-works.com,Graduate Degree,Management,70000,3,2
Maria,Edwards,1959-02-19,M,F,maria45@adventure-works.com,Graduate Degree,Management,70000,3,2
Jonathan,Shan,1973-06-20,S,M,jonathan28@adventure-works.com,Partial College,Professional,40000,3,2
Abigail,Bennett,1960-11-19,S,F,abigail26@adventure-works.com,High School,Professional,30000,4,2
Jasmine,Long,1955-02-24,S,F,jasmine49@adventure-works.com,High School,Professional,30000,4,2
Caroline,Hughes,1954-08-20,M,F,caroline12@adventure-works.com,High School,Professional,30000,4,2
Justin,Lewis,1975-11-24,S,M,justin49@adventure-works.com,Bachelors,Professional,60000,3,2
Colleen,Zeng,1969-08-15,M,F,colleen23@adventure-works.com,Bachelors,Professional,60000,4,3
Patricia,Lopez,1970-02-04,S,F,patricia19@adventure-works.com,Bachelors,Professional,60000,4,3
Elizabeth,Powell,1974-05-28,M,F,elizabeth38@adventure-works.com,Bachelors,Professional,60000,5,3
Morgan,Gray,1968-08-22,M,F,morgan63@adventure-works.com,Bachelors,Professional,60000,3,1
Hector,Serrano,1974-10-03,S,M,hector14@adventure-works.com,Bachelors,Professional,60000,3,2
Julie,Lal,1983-10-01,M,F,julie13@adventure-works.com,Bachelors,Professional,90000,2,0
Ross,Sanchez,1978-05-20,M,M,ross19@adventure-works.com,Bachelors,Professional,90000,4,0
Terry,Raje,1972-08-07,S,M,terry16@adventure-works.com,Graduate Degree,Management,100000,0,0
Joy,Jimenez,1968-06-23,S,F,joy6@adventure-works.com,Partial College,Skilled Manual,60000,1,1
Brett,Perez,1967-09-12,S,M,brett21@adventure-works.com,Bachelors,Professional,60000,1,1
Dwayne,Romero,1973-10-23,S,M,dwayne8@adventure-works.com,Bachelors,Professional,60000,1,1
Stacy,Alonso,1968-04-03,S,F,stacy9@adventure-works.com,Bachelors,Professional,60000,1,1
Jaime,Martin,1967-12-09,M,F,jaime1@adventure-works.com,Bachelors,Professional,60000,1,1
Ivan,Weber,1972-10-29,M,M,ivan2@adventure-works.com,Partial College,Skilled Manual,60000,1,1
Grace,Lee,1978-01-02,M,F,grace21@adventure-works.com,Bachelors,Professional,60000,1,1
Ashlee,She,1976-11-08,S,F,ashlee7@adventure-works.com,Partial College,Skilled Manual,60000,1,1
Janet,Navarro,1966-05-19,S,F,janet15@adventure-works.com,Partial College,Skilled Manual,60000,1,1
Arturo,Wu,1965-11-07,M,M,arturo7@adventure-works.com,Partial College,Skilled Manual,60000,1,1
Willie,Chen,1980-07-18,S,M,willie3@adventure-works.com,Bachelors,Professional,70000,0,1
Nathan,Moore,1968-11-29,S,M,nathan66@adventure-works.com,Bachelors,Professional,70000,0,2
Jésus,Martin,1968-04-03,M,M,jésus1@adventure-works.com,Partial College,Skilled Manual,60000,1,1
Drew,Lal,1967-01-12,S,M,drew9@adventure-works.com,Partial College,Skilled Manual,60000,1,1
Carla,Lopez,1975-05-01,S,F,carla19@adventure-works.com,Bachelors,Professional,90000,2,1
Tabitha,Serrano,1968-12-13,S,F,tabitha37@adventure-works.com,Partial College,Skilled Manual,70000,1,1
Kyle,Green,1961-10-20,M,M,kyle42@adventure-works.com,Partial College,Skilled Manual,80000,2,1
Marcus,Washington,1959-05-06,S,M,marcus63@adventure-works.com,Partial College,Clerical,30000,2,2
Charles,Bailey,1981-09-30,M,M,charles64@adventure-works.com,High School,Skilled Manual,30000,0,2
Colleen,Beck,1982-02-02,M,F,colleen43@adventure-works.com,High School,Skilled Manual,30000,0,2
Ryan,Washington,1981-12-04,M,M,ryan16@adventure-works.com,High School,Skilled Manual,40000,0,2
Jaime,Jimenez,1985-12-10,M,F,jaime6@adventure-works.com,High School,Skilled Manual,30000,0,2
Marco,Tanara,1986-05-17,S,F,marco21@adventure-works.com,High School,Skilled Manual,30000,0,2
Rebekah,Srini,1986-03-22,M,F,rebekah8@adventure-works.com,High School,Skilled Manual,30000,0,2
Edward,Martin,1985-09-05,M,M,edward37@adventure-works.com,High School,Skilled Manual,40000,0,2
Melissa,Bennett,1986-05-15,M,F,melissa20@adventure-works.com,High School,Skilled Manual,40000,0,2
Kristi,Vance,1942-09-02,M,F,kristi20@adventure-works.com,Partial College,Clerical,30000,2,2
Sean,Edwards,1984-01-19,S,M,sean32@adventure-works.com,High School,Skilled Manual,40000,0,2
Lucas,Butler,1984-04-04,S,M,lucas62@adventure-works.com,High School,Skilled Manual,40000,0,2
Jeremy,Wilson,1984-03-02,S,M,jeremy1@adventure-works.com,High School,Skilled Manual,40000,0,2
Brianna,Murphy,1983-07-15,M,F,brianna32@adventure-works.com,High School,Skilled Manual,40000,0,2
Shelby,Morgan,1983-06-06,S,F,shelby22@adventure-works.com,Partial High School,Clerical,30000,0,2
Alvin,Zhu,1983-04-22,S,M,alvin14@adventure-works.com,Partial High School,Clerical,30000,0,2
Diana,Serrano,1983-06-23,M,F,diana15@adventure-works.com,High School,Skilled Manual,40000,0,2
Eduardo,Russell,1984-12-01,S,M,eduardo63@adventure-works.com,Partial High School,Clerical,30000,0,2
Latoya,Anand,1985-03-10,S,F,latoya21@adventure-works.com,High School,Skilled Manual,40000,0,2
Nichole,Jai,1944-10-02,S,F,nichole11@adventure-works.com,Bachelors,Management,40000,2,2
Kristi,Vazquez,1944-08-20,S,F,kristi10@adventure-works.com,Bachelors,Management,40000,2,2
Alisha,Holt,1944-09-19,S,F,alisha35@adventure-works.com,Graduate Degree,Management,60000,2,1
Donald,Rodriguez,1946-01-10,M,M,donald21@adventure-works.com,Bachelors,Management,40000,2,2
Meghan,Sanz,1948-12-06,S,F,meghan19@adventure-works.com,Bachelors,Management,40000,2,2
Summer,Kapoor,1948-07-13,S,F,summer1@adventure-works.com,Bachelors,Management,40000,2,2
Ian,Wilson,1970-12-20,S,M,ian8@adventure-works.com,Bachelors,Professional,40000,0,1
Carlos,James,1971-03-14,S,M,carlos9@adventure-works.com,Bachelors,Professional,40000,0,1
Blake,Gonzalez,1970-08-29,M,M,blake35@adventure-works.com,Bachelors,Skilled Manual,50000,3,1
Danielle,Howard,1970-08-10,S,F,danielle13@adventure-works.com,Bachelors,Skilled Manual,50000,3,1
Austin,Powell,1970-11-30,M,M,austin4@adventure-works.com,Bachelors,Skilled Manual,50000,3,2
Madison,Anderson,1976-07-14,M,F,madison10@adventure-works.com,Bachelors,Skilled Manual,50000,3,2
Isaiah,Adams,1970-12-31,M,M,isaiah38@adventure-works.com,Bachelors,Skilled Manual,50000,4,2
Kayla,Wilson,1971-03-26,M,F,kayla7@adventure-works.com,Graduate Degree,Professional,60000,0,0
Kaylee,Sanchez,1976-05-09,S,F,kaylee24@adventure-works.com,Graduate Degree,Professional,60000,0,1
Savannah,Travers,1976-02-16,S,F,savannah12@adventure-works.com,Graduate Degree,Professional,60000,0,1
Alison,Nara,1974-03-02,M,F,alison17@adventure-works.com,Graduate Degree,Clerical,40000,0,0
Stacey,Zhao,1974-05-06,M,F,stacey11@adventure-works.com,Graduate Degree,Clerical,40000,0,0
Dalton,Rivera,1972-11-10,S,M,dalton78@adventure-works.com,High School,Manual,10000,3,1
Jerome,Johnsen,1972-09-07,S,M,jerome5@adventure-works.com,Partial College,Manual,20000,1,1
Fernando,Butler,1978-04-16,S,M,fernando57@adventure-works.com,Partial College,Manual,20000,1,1
Carolyn,Moreno,1973-05-08,S,F,carolyn27@adventure-works.com,High School,Manual,20000,1,1
Eddie,Gutierrez,1972-11-06,S,M,eddie11@adventure-works.com,Bachelors,Clerical,30000,1,0
Mandy,Liang,1972-11-10,S,F,mandy18@adventure-works.com,Bachelors,Clerical,30000,1,0
Vincent,Hu,1978-11-10,S,M,vincent20@adventure-works.com,Bachelors,Clerical,30000,1,0
Shane,Lopez,1972-03-24,S,M,shane19@adventure-works.com,Partial High School,Manual,10000,4,2
Ruben,Vance,1971-08-15,M,M,ruben4@adventure-works.com,Partial High School,Manual,10000,4,2
Kathleen,Diaz,1977-11-07,S,F,kathleen4@adventure-works.com,High School,Manual,20000,1,1
Eugene,Chen,1978-10-04,S,M,eugene6@adventure-works.com,Bachelors,Clerical,40000,0,0
Walter,Ortega,1972-12-31,M,M,walter15@adventure-works.com,Bachelors,Clerical,40000,0,0
Sara,Sanchez,1972-03-05,S,F,sara29@adventure-works.com,High School,Manual,20000,2,0
Edgar,Rana,1971-09-01,M,M,edgar12@adventure-works.com,Bachelors,Skilled Manual,30000,1,2
Lindsay,Goel,1970-08-04,S,F,lindsay19@adventure-works.com,Partial High School,Manual,10000,5,2
Cedric,Tang,1970-10-22,S,M,cedric26@adventure-works.com,High School,Manual,20000,2,0
Roberto,Ortega,1976-09-29,M,M,roberto20@adventure-works.com,High School,Manual,20000,2,0
Lacey,Zhou,1971-05-27,S,F,lacey21@adventure-works.com,High School,Manual,20000,2,1
Tamara,Xie,1976-04-01,M,F,tamara14@adventure-works.com,Bachelors,Skilled Manual,30000,1,2
Cassie,Deng,1976-03-15,M,F,cassie1@adventure-works.com,Bachelors,Skilled Manual,30000,1,2
Sergio,Subram,1980-09-13,M,M,sergio13@adventure-works.com,Partial High School,Manual,10000,5,1
Roberto,Alvarez,1975-03-06,M,M,roberto4@adventure-works.com,Partial High School,Manual,10000,5,1
Sheila,Rowe,1975-09-29,S,F,sheila19@adventure-works.com,Partial High School,Manual,10000,3,1
Rachael,Martinez,1970-06-17,S,F,rachael16@adventure-works.com,High School,Manual,20000,3,0
Frederick,Suri,1969-09-30,S,M,frederick0@adventure-works.com,High School,Manual,20000,3,1
Monique,Jimenez,1981-03-13,M,F,monique1@adventure-works.com,Bachelors,Skilled Manual,30000,1,2
Luke,Green,1938-12-18,M,M,luke45@adventure-works.com,Bachelors,Skilled Manual,30000,1,1
Ramon,Zheng,1972-01-04,S,M,ramon17@adventure-works.com,Bachelors,Professional,40000,0,0
Alisha,Zhang,1971-10-01,M,F,alisha0@adventure-works.com,Bachelors,Professional,40000,0,0
Shannon,Dominguez,1972-06-26,S,M,shannon34@adventure-works.com,Bachelors,Professional,40000,0,0
Rebekah,Munoz,1977-08-16,S,F,rebekah27@adventure-works.com,Bachelors,Professional,40000,0,0
Cynthia,Rana,1972-05-05,M,F,cynthia16@adventure-works.com,Bachelors,Professional,40000,0,0
Shawn,Lal,1968-08-04,S,M,shawn10@adventure-works.com,Partial College,Clerical,30000,2,0
Dale,Deng,1974-07-15,M,M,dale1@adventure-works.com,Partial College,Clerical,30000,2,0
Cedric,Anand,1968-08-22,S,M,cedric40@adventure-works.com,Partial College,Clerical,30000,2,0
Maria,Alexander,1971-06-03,S,F,maria40@adventure-works.com,Partial College,Clerical,30000,2,1
Kristin,Kumar,1970-11-23,S,F,kristin10@adventure-works.com,Partial College,Clerical,30000,2,1
Jaclyn,Sharma,1982-03-13,M,F,jaclyn33@adventure-works.com,Bachelors,Skilled Manual,40000,1,0
Whitney,Raman,1975-05-10,M,F,whitney11@adventure-works.com,Partial College,Clerical,30000,2,2
Erick,Malhotra,1970-04-03,M,M,erick4@adventure-works.com,Bachelors,Skilled Manual,40000,1,0
Gerald,Srini,1979-09-16,M,M,gerald38@adventure-works.com,Partial College,Clerical,30000,2,2
Emma,Miller,1969-04-26,S,F,emma5@adventure-works.com,Partial College,Clerical,30000,3,0
Tasha,Lal,1984-04-10,S,F,tasha9@adventure-works.com,High School,Manual,20000,0,1
Bonnie,Rai,1983-03-15,M,F,bonnie23@adventure-works.com,High School,Manual,20000,0,1
Cheryl,Gill,1982-10-19,M,F,cheryl16@adventure-works.com,High School,Manual,20000,0,1
Jay,Rodriguez,1982-12-14,S,M,jay26@adventure-works.com,High School,Manual,20000,0,1
Walter,Vazquez,1983-02-05,S,M,walter8@adventure-works.com,High School,Manual,20000,0,1
Dalton,Martinez,1981-09-09,M,M,dalton16@adventure-works.com,Partial High School,Manual,10000,0,2
Bradley,Luo,1983-12-18,S,M,bradley8@adventure-works.com,Partial College,Clerical,30000,3,2
Melissa,Rogers,1974-12-16,M,F,melissa42@adventure-works.com,Bachelors,Skilled Manual,40000,1,0
Roger,Black,1974-12-16,M,M,roger48@adventure-works.com,Bachelors,Skilled Manual,40000,1,0
Ashlee,Lal,1973-08-14,M,F,ashlee15@adventure-works.com,Bachelors,Skilled Manual,40000,1,0
Kelli,Zhu,1967-08-24,M,F,kelli15@adventure-works.com,Bachelors,Skilled Manual,40000,1,0
Cheryl,Suarez,1967-08-14,M,F,cheryl22@adventure-works.com,Bachelors,Skilled Manual,40000,1,1
Tracy,Chapman,1968-03-09,M,F,tracy15@adventure-works.com,Bachelors,Skilled Manual,40000,1,1
Monica,Gonzalez,1984-02-12,S,F,monica18@adventure-works.com,Partial College,Clerical,30000,3,4
Joy,Moyer,1983-01-03,S,F,joy8@adventure-works.com,Partial College,Clerical,30000,5,3
Victor,Ortega,1983-05-22,S,M,victor22@adventure-works.com,Partial College,Clerical,30000,0,1
Neil,Romero,1982-07-20,S,M,neil8@adventure-works.com,Partial College,Clerical,30000,0,1
Gilbert,Nara,1983-03-21,S,M,gilbert36@adventure-works.com,Partial College,Clerical,30000,0,1
Melvin,Xie,1983-02-15,S,M,melvin3@adventure-works.com,Partial College,Clerical,30000,0,1
Yolanda,Deng,1982-10-08,S,F,yolanda1@adventure-works.com,Partial College,Clerical,30000,0,1
Ebony,Alvarez,1982-12-07,S,F,ebony27@adventure-works.com,Partial College,Clerical,30000,0,1
Devin,Bell,1982-01-06,S,M,devin81@adventure-works.com,High School,Manual,20000,0,1
Armando,Suarez,1980-11-29,M,M,armando19@adventure-works.com,Partial High School,Manual,10000,0,2
Tyrone,Sanz,1981-05-22,M,M,tyrone19@adventure-works.com,Partial High School,Manual,10000,0,2
Bruce,Carlson,1980-12-21,S,M,bruce39@adventure-works.com,High School,Manual,20000,0,1
Deborah,Shen,1981-11-22,S,F,deborah6@adventure-works.com,High School,Manual,20000,0,1
Brian,Lauer,1981-08-01,S,M,brian10@adventure-works.com,Partial College,Clerical,30000,0,1
Edwin,Liu,1981-10-09,M,M,edwin4@adventure-works.com,Partial College,Clerical,30000,0,1
Derrick,Carlson,1981-11-29,S,M,derrick17@adventure-works.com,Partial College,Clerical,30000,0,1
Mary,Smith,1981-11-11,S,F,mary10@adventure-works.com,Partial College,Clerical,30000,0,1
Heidi,Sanchez,1981-12-30,S,F,heidi23@adventure-works.com,Partial College,Clerical,30000,0,1
Olivia,Gray,1981-05-11,S,F,olivia41@adventure-works.com,Partial High School,Manual,20000,0,1
Allison,Ramirez,1980-12-02,S,F,allison5@adventure-works.com,Partial High School,Manual,20000,0,1
Peter,Nath,1980-04-14,S,M,peter23@adventure-works.com,Partial High School,Manual,10000,0,2
Phillip,Prasad,1979-11-08,S,M,phillip10@adventure-works.com,Partial High School,Manual,20000,0,2
Alfredo,Dominguez,1981-06-16,S,M,alfredo14@adventure-works.com,Partial College,Clerical,30000,0,1
Pedro,Sai,1981-05-18,S,M,pedro6@adventure-works.com,Partial College,Clerical,30000,0,1
Shaun,She,1981-06-17,S,M,shaun2@adventure-works.com,Partial College,Clerical,30000,0,1
Mayra,Subram,1980-12-01,M,F,mayra13@adventure-works.com,Bachelors,Skilled Manual,40000,1,0
Dalton,Walker,1978-11-03,S,M,dalton22@adventure-works.com,Partial High School,Manual,10000,0,2
Katherine,Campbell,1978-11-08,M,F,katherine55@adventure-works.com,Partial High School,Manual,10000,0,2
Jarred,Gill,1975-07-10,M,M,jarred1@adventure-works.com,Graduate Degree,Manual,10000,0,0
Nelson,Martin,1967-08-14,S,M,nelson0@adventure-works.com,Bachelors,Manual,10000,1,0
Nichole,Chander,1968-02-01,M,F,nichole15@adventure-works.com,Graduate Degree,Manual,20000,1,0
Alexandra,Young,1967-05-03,S,F,alexandra91@adventure-works.com,Bachelors,Manual,10000,1,0
Valerie,Lin,1966-07-09,M,F,valerie9@adventure-works.com,Bachelors,Manual,10000,1,0
Shawna,Simpson,1972-05-05,M,F,shawna2@adventure-works.com,Bachelors,Manual,10000,1,0
Raymond,Sara,1972-06-02,M,M,raymond12@adventure-works.com,Bachelors,Manual,10000,1,0
Todd,Xu,1972-06-17,M,M,todd11@adventure-works.com,Graduate Degree,Clerical,20000,1,0
Bruce,Gonzalez,1941-03-30,S,M,bruce18@adventure-works.com,Graduate Degree,Clerical,10000,1,0
Casey,She,1967-12-07,S,F,casey0@adventure-works.com,Graduate Degree,Clerical,30000,4,0
Dana,Muñoz,1963-11-11,M,F,dana23@adventure-works.com,Graduate Degree,Clerical,20000,1,0
Nathan,Powell,1963-12-02,M,M,nathan4@adventure-works.com,Bachelors,Manual,20000,1,0
Joe,Dominguez,1968-09-13,M,M,joe36@adventure-works.com,Partial College,Manual,10000,1,0
Kendra,Serrano,1962-09-19,M,F,kendra16@adventure-works.com,Partial College,Manual,10000,1,0
Emmanuel,Arun,1962-12-11,S,M,emmanuel6@adventure-works.com,Partial College,Manual,10000,1,0
Eddie,Hernandez,1961-11-08,M,M,eddie4@adventure-works.com,Partial College,Manual,10000,2,0
Wendy,Serrano,1967-09-14,M,F,wendy15@adventure-works.com,Bachelors,Clerical,20000,1,0
Marco,Chandra,1962-03-21,S,M,marco2@adventure-works.com,Bachelors,Clerical,20000,1,0
Tasha,Tang,1971-08-08,M,F,tasha4@adventure-works.com,Partial College,Manual,10000,2,0
Melody,Harrison,1960-08-28,M,F,melody11@adventure-works.com,Partial College,Manual,10000,2,0
Morgan,Green,1960-10-01,M,F,morgan11@adventure-works.com,Partial College,Manual,10000,2,0
Tamara,Tang,1959-08-19,M,F,tamara15@adventure-works.com,Partial College,Manual,10000,2,1
Phillip,Sullivan,1960-02-21,S,M,phillip14@adventure-works.com,Partial College,Manual,10000,2,1
Kellie,Ramos,1944-01-11,M,F,kellie16@adventure-works.com,Bachelors,Clerical,20000,1,0
Bruce,Rodriguez,1945-04-22,S,M,bruce19@adventure-works.com,Bachelors,Clerical,20000,1,0
Terrence,Nara,1946-01-19,S,M,terrence17@adventure-works.com,Bachelors,Clerical,20000,1,0
Bruce,Ramos,1946-12-09,S,M,bruce38@adventure-works.com,Partial College,Manual,10000,2,1
Bradley,Xie,1952-10-08,S,M,bradley5@adventure-works.com,Partial College,Manual,10000,2,1
Kenneth,Tang,1947-03-03,M,M,kenneth4@adventure-works.com,Bachelors,Clerical,30000,1,0
Riley,Long,1949-04-14,S,F,riley7@adventure-works.com,Partial College,Manual,10000,3,1
Marvin,Gomez,1985-12-05,S,M,marvin1@adventure-works.com,Partial College,Manual,10000,0,1
Arthur,Vazquez,1986-02-25,S,M,arthur39@adventure-works.com,Partial College,Manual,10000,0,1
Kristine,Moreno,1984-07-14,M,F,kristine7@adventure-works.com,Partial College,Manual,10000,0,1
Jaime,She,1983-08-06,S,M,jaime24@adventure-works.com,Partial College,Manual,10000,0,1
Tara,Raje,1981-10-22,S,F,tara14@adventure-works.com,High School,Manual,10000,1,0
Harold,Raman,1985-03-12,M,M,harold9@adventure-works.com,Bachelors,Clerical,20000,0,0
Bianca,Wu,1983-08-02,S,F,bianca6@adventure-works.com,Bachelors,Clerical,20000,0,0
Rebekah,Chandra,1984-04-06,M,F,rebekah2@adventure-works.com,Bachelors,Clerical,20000,0,0
Gerald,Gill,1984-04-01,S,M,gerald22@adventure-works.com,Bachelors,Clerical,20000,0,0
Reginald,Travers,1983-05-06,S,M,reginald19@adventure-works.com,Partial College,Manual,20000,0,0
Jeffery,Zhu,1949-02-23,S,M,jeffery14@adventure-works.com,Partial College,Manual,20000,2,1
Krista,Ramos,1949-03-20,S,F,krista16@adventure-works.com,Partial College,Manual,20000,2,1
Cassie,Jai,1966-10-20,S,F,cassie10@adventure-works.com,Partial College,Manual,20000,1,0
Bethany,Tang,1966-11-04,M,F,bethany7@adventure-works.com,Graduate Degree,Clerical,30000,4,0
Morgan,Wilson,1967-05-21,M,F,morgan30@adventure-works.com,Graduate Degree,Clerical,30000,4,0
Ross,Martinez,1983-10-19,S,M,ross17@adventure-works.com,Graduate Degree,Clerical,30000,4,0
Catherine,Morgan,1966-05-19,S,F,catherine19@adventure-works.com,High School,Manual,10000,1,1
Adam,Shan,1971-08-05,S,M,adam27@adventure-works.com,High School,Manual,10000,1,1
Alvin,Yang,1966-03-11,S,M,alvin6@adventure-works.com,Partial College,Manual,20000,1,0
Tabitha,Ruiz,1970-04-07,S,F,tabitha21@adventure-works.com,High School,Manual,10000,1,1
Lydia,Srini,1970-12-03,S,F,lydia7@adventure-works.com,Partial College,Manual,20000,2,1
Jermaine,Gonzalez,1965-05-15,S,M,jermaine17@adventure-works.com,Partial College,Manual,20000,2,1
Gerald,Perez,1965-03-03,S,M,gerald7@adventure-works.com,Partial College,Manual,20000,2,1
Dominique,Jordan,1965-04-09,S,F,dominique1@adventure-works.com,Partial College,Manual,20000,2,1
Jay,Sanz,1970-10-05,S,M,jay50@adventure-works.com,Graduate Degree,Clerical,30000,3,0
Reginald,Gomez,1969-09-21,S,M,reginald9@adventure-works.com,Partial College,Manual,20000,2,1
Barbara,Xie,1963-09-05,M,F,barbara34@adventure-works.com,Graduate Degree,Clerical,30000,1,0
Ruth,Schmidt,1966-05-04,S,F,ruth14@adventure-works.com,Graduate Degree,Clerical,40000,3,0
Deanna,Suri,1964-12-05,M,F,deanna3@adventure-works.com,Bachelors,Clerical,30000,3,0
Jaime,Romero,1965-04-15,M,F,jaime10@adventure-works.com,Bachelors,Clerical,30000,0,0
Audrey,Diaz,1964-08-18,S,F,audrey4@adventure-works.com,Bachelors,Clerical,30000,0,0
Gregory,Andersen,1964-09-19,S,M,gregory16@adventure-works.com,Bachelors,Clerical,30000,0,0
Chase,Rivera,1981-03-13,S,M,chase17@adventure-works.com,Partial College,Manual,20000,0,1
Dwayne,Alonso,1981-11-08,S,M,dwayne7@adventure-works.com,Partial College,Manual,20000,0,1
Molly,Fernandez,1976-01-21,M,F,molly14@adventure-works.com,Partial College,Manual,20000,0,1
Lisa,Chen,1974-12-09,S,F,lisa5@adventure-works.com,High School,Manual,10000,2,0
Tony,Lal,1980-12-23,M,M,tony11@adventure-works.com,High School,Manual,10000,2,0
Vincent,Lin,1975-10-11,S,M,vincent7@adventure-works.com,Bachelors,Clerical,30000,0,0
Troy,Gonzalez,1975-01-23,S,M,troy20@adventure-works.com,Partial College,Manual,20000,0,1
Tammy,Sanchez,1975-05-17,S,F,tammy21@adventure-works.com,Bachelors,Clerical,30000,0,0
Jésus,Ramos,1975-04-14,M,M,jésus16@adventure-works.com,Bachelors,Clerical,30000,1,0
Susan,Liang,1974-10-03,M,F,susan27@adventure-works.com,Graduate Degree,Clerical,40000,0,0
Bradley,Tang,1975-03-15,S,M,bradley6@adventure-works.com,Graduate Degree,Clerical,40000,0,0
Rosa,Ma,1980-07-03,M,F,rosa15@adventure-works.com,Graduate Degree,Skilled Manual,60000,0,0
Charles,James,1980-01-06,S,M,charles46@adventure-works.com,Graduate Degree,Skilled Manual,60000,0,0
Paula,Gill,1975-03-08,M,F,paula16@adventure-works.com,Graduate Degree,Skilled Manual,60000,0,0
Dominic,Rodriguez,1958-05-04,S,M,dominic20@adventure-works.com,Partial College,Manual,20000,2,1
Luke,Yang,1964-07-05,S,M,luke16@adventure-works.com,High School,Manual,10000,2,2
Dwayne,Rubio,1973-12-19,S,M,dwayne19@adventure-works.com,High School,Manual,10000,2,1
Tasha,Chande,1979-06-16,M,F,tasha15@adventure-works.com,Partial College,Manual,20000,1,0
Tara,Chande,1973-12-06,S,F,tara15@adventure-works.com,Partial College,Manual,20000,1,1
Gavin,Powell,1974-03-15,S,M,gavin8@adventure-works.com,Partial College,Manual,20000,1,1
Jared,Reed,1974-05-06,S,M,jared22@adventure-works.com,Bachelors,Clerical,30000,1,0
Tony,Xie,1974-06-05,M,M,tony6@adventure-works.com,Bachelors,Clerical,30000,1,0
Clayton,Sun,1976-04-08,S,M,clayton12@adventure-works.com,Bachelors,Professional,60000,3,1
Sabrina,Romero,1970-12-03,M,F,sabrina6@adventure-works.com,Bachelors,Professional,60000,3,2
Leslie,Ferrier,1979-01-06,S,F,leslie9@adventure-works.com,Bachelors,Professional,70000,0,1
Martha,Guo,1969-08-14,M,F,martha17@adventure-works.com,Bachelors,Professional,60000,3,2
Christian,Hayes,1932-01-13,S,M,christian9@adventure-works.com,Bachelors,Professional,50000,1,1
